System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:04:40:589, 43312144048120,  125.575,   46.000, 3800,  24.437,2391.315, 664.254,  19.569,1780.420, 494.561, 65,  0,   0.000,   0.000,   0.000,   0.176,  30.387,   8.441,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  89.925
14:04:40:713, 43312442913033,  125.698,   38.000, 3800,  20.809,2393.886, 664.968,  16.098,1782.409, 495.113, 65,  0,   0.000,   0.000,   0.000,   0.096,  30.399,   8.444,  24.000,  51.000, 105.000,   0.000,   0.000,   42,  87.709
14:04:40:822, 43312705599138,  125.807,   30.000, 3800,  19.350,2395.987, 665.552,  14.528,1783.986, 495.552, 65,  0,   0.000,   0.000,   0.000,   0.189,  30.420,   8.450,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  81.640
14:04:40:930, 43312967441724,  125.915,   32.000, 3800,  19.692,2398.118, 666.144,  14.983,1785.608, 496.002, 65,  0,   0.000,   0.000,   0.000,   0.091,  30.430,   8.453,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  90.888
14:04:41:052, 43313264301052,  126.038,   28.000, 3800,  18.911,2400.439, 666.789,  14.065,1787.334, 496.482, 64,  0,   0.000,   0.000,   0.000,   0.247,  30.460,   8.461,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  88.559
14:04:41:162, 43313528833055,  126.147,   34.000, 3800,  20.839,2402.718, 667.422,  16.001,1789.083, 496.968, 65,  0,   0.000,   0.000,   0.000,   0.203,  30.482,   8.467,  24.000,  51.000, 105.000,   0.000,   0.000,   42,  91.254
14:04:41:270, 43313789587687,  126.255,   37.000, 3800,  18.876,2404.752, 667.987,  13.935,1790.585, 497.385, 64,  0,   0.000,   0.000,   0.000,   0.300,  30.515,   8.476,  24.000,  51.000, 105.000,   0.000,   0.000,   66,  92.273
14:04:41:378, 43314051554360,  126.363,   33.000, 3800,  20.035,2406.922, 668.589,  15.251,1792.237, 497.844, 65,  0,   0.000,   0.000,   0.000,   0.183,  30.534,   8.482,  24.000,  51.000, 105.000,   0.000,   0.000,   40,  89.248
14:04:41:487, 43314316294977,  126.473,   34.000, 3600,  12.526,2408.292, 668.970,   7.792,1793.089, 498.080, 63,  0,   0.000,   0.000,   0.000,   0.172,  30.553,   8.487,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  94.911
14:04:41:611, 43314614758603,  126.596,   39.000, 3800,  15.463,2410.200, 669.500,  10.449,1794.378, 498.438, 65,  0,   0.000,   0.000,   0.000,   0.420,  30.605,   8.501,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  86.043
14:04:41:720, 43314878764932,  126.705,   43.000, 2900,  20.858,2412.476, 670.132,  15.971,1796.121, 498.923, 65,  0,   0.000,   0.000,   0.000,   0.303,  30.638,   8.511,  24.000,  51.000, 105.000,   0.000,   0.000,   99,  87.253
14:04:41:844, 43315178592218,  126.829,   51.000, 3800,  23.733,2415.418, 670.949,  18.782,1798.449, 499.569, 66,  0,   0.000,   0.000,   0.000,   0.248,  30.669,   8.519,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  89.139
14:04:41:951, 43315437889429,  126.936,   45.000, 3800,  23.675,2417.955, 671.654,  18.673,1800.451, 500.125, 63,  0,   0.000,   0.000,   0.000,   0.332,  30.704,   8.529,  24.000,  51.000, 105.000,   0.000,   0.000,   57,  89.131
14:04:42:073, 43315733335962,  127.058,   34.000, 2000,  15.903,2419.897, 672.194,  11.194,1801.818, 500.505, 60,  0,   0.000,   0.000,   0.000,   0.159,  30.724,   8.534,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  91.112
14:04:42:181, 43315995538067,  127.167,   36.000, 1400,  10.579,2421.044, 672.512,   5.768,1802.443, 500.679, 58,  0,   0.000,   0.000,   0.000,   0.264,  30.752,   8.542,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  87.563
14:04:42:305, 43316294943858,  127.290,   34.000, 2300,  10.870,2422.389, 672.886,   6.053,1803.192, 500.887, 59,  0,   0.000,   0.000,   0.000,   0.267,  30.785,   8.551,  24.000,  51.000, 105.000,   0.000,   0.000,   84,  90.853
14:04:42:430, 43316596107991,  127.415,   40.000, 2000,  11.746,2423.852, 673.292,   7.089,1804.074, 501.132, 58,  0,   0.000,   0.000,   0.000,   0.259,  30.818,   8.560,  24.000,  51.000, 105.000,   0.000,   0.000,   49,  88.036
14:04:42:552, 43316893189612,  127.538,   40.000, 2000,  11.313,2425.241, 673.678,   6.540,1804.878, 501.355, 57,  0,   0.000,   0.000,   0.000,   0.223,  30.845,   8.568,  24.000,  51.000, 105.000,   0.000,   0.000,   49,  86.918
14:04:42:690, 43317225272722,  127.675,   38.000, 2400,  11.982,2426.885, 674.135,   7.133,1805.857, 501.627, 59,  0,   0.000,   0.000,   0.000,   0.346,  30.893,   8.581,  24.000,  51.000, 105.000,   0.000,   0.000,  197,  67.685
14:04:42:815, 43317529140579,  127.801,   36.000, 2100,  15.943,2428.888, 674.691,  10.941,1807.231, 502.009, 59,  0,   0.000,   0.000,   0.000,   0.479,  30.953,   8.598,  24.000,  51.000, 105.000,   0.000,   0.000,  194,  77.041
14:04:42:923, 43317788366090,  127.908,   37.000, 2100,  14.143,2430.404, 675.112,   9.409,1808.239, 502.289, 59,  0,   0.000,   0.000,   0.000,   0.158,  30.970,   8.603,  24.000,  51.000, 105.000,   0.000,   0.000,   69,  86.794
14:04:43:046, 43318088186208,  128.032,   45.000, 3800,  19.330,2432.799, 675.778,  14.399,1810.024, 502.784, 65,  0,   0.000,   0.000,   0.000,   0.322,  31.010,   8.614,  24.000,  51.000, 105.000,   0.000,   0.000,   60,  91.113
14:04:43:171, 43318388927772,  128.156,   46.000, 3800,  21.622,2435.487, 676.524,  16.600,1812.087, 503.358, 66,  0,   0.000,   0.000,   0.000,   0.404,  31.060,   8.628,  24.000,  51.000, 105.000,   0.000,   0.000,   70,  90.649
14:04:43:277, 43318646991795,  128.263,   45.000, 3800,  23.396,2437.983, 677.217,  18.502,1814.061, 503.906, 65,  0,   0.000,   0.000,   0.000,   0.171,  31.078,   8.633,  24.000,  51.000, 105.000,   0.000,   0.000,   86,  86.149
14:04:43:385, 43318907472236,  128.370,   33.000, 3800,  20.184,2440.156, 677.821,  15.517,1815.732, 504.370, 64,  0,   0.000,   0.000,   0.000,   0.045,  31.083,   8.634,  24.000,  51.000, 105.000,   0.000,   0.000,    9,  87.661
14:04:43:495, 43319173462013,  128.480,   32.000, 3800,  19.367,2442.285, 678.413,  14.656,1817.343, 504.818, 64,  0,   0.000,   0.000,   0.000,   0.106,  31.094,   8.637,  24.000,  51.000, 105.000,   0.000,   0.000,   74,  92.364
14:04:43:603, 43319434923618,  128.588,   30.000, 3800,  19.904,2444.437, 679.010,  15.141,1818.980, 505.272, 64,  0,   0.000,   0.000,   0.000,   0.168,  31.113,   8.642,  24.000,  51.000, 105.000,   0.000,   0.000,   23,  86.875
14:04:43:711, 43319696544698,  128.697,   32.000, 3800,  20.082,2446.608, 679.613,  15.358,1820.641, 505.733, 65,  0,   0.000,   0.000,   0.000,   0.120,  31.126,   8.646,  24.000,  51.000, 105.000,   0.000,   0.000,   23,  91.512
14:04:43:866, 43320071607346,  128.852,   38.000, 2900,  18.522,2449.480, 680.411,  13.845,1822.787, 506.330, 62,  0,   0.000,   0.000,   0.000,   0.101,  31.141,   8.650,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  77.217
14:04:43:976, 43320336662779,  128.961,   33.000, 2200,  15.454,2451.173, 680.881,  10.494,1823.937, 506.649, 59,  0,   0.000,   0.000,   0.000,   0.337,  31.178,   8.661,  24.000,  51.000, 105.000,   0.000,   0.000,   58,  66.588
14:04:44:084, 43320598483027,  129.069,   39.000, 3800,  16.403,2452.949, 681.375,  11.383,1825.169, 506.991, 62,  0,   0.000,   0.000,   0.000,   0.394,  31.221,   8.672,  24.000,  51.000, 105.000,   0.000,   0.000,  238,  66.706
14:04:44:192, 43320860682435,  129.178,   37.000, 3700,  16.126,2454.696, 681.860,  11.145,1826.377, 507.327, 62,  0,   0.000,   0.000,   0.000,   0.413,  31.266,   8.685,  24.000,  51.000, 105.000,   0.000,   0.000,  117,  77.255
14:04:44:301, 43321122664297,  129.286,   46.000, 3800,  23.093,2457.197, 682.555,  17.923,1828.318, 507.866, 67,  0,   0.000,   0.000,   0.000,   0.485,  31.318,   8.699,  24.000,  51.000, 105.000,   0.000,   0.000,   80,  90.904
14:04:44:425, 43321421986026,  129.410,   44.000, 2900,  19.779,2459.644, 683.235,  15.193,1830.197, 508.388, 65,  0,   0.000,   0.000,   0.000,   0.015,  31.320,   8.700,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  89.970
14:04:44:548, 43321722341266,  129.534,   55.000, 3800,  24.935,2462.740, 684.094,  19.877,1832.665, 509.074, 67,  0,   0.000,   0.000,   0.000,   0.361,  31.365,   8.712,  24.000,  51.000, 105.000,   0.000,   0.000,   51,  90.227
14:04:44:673, 43322022993545,  129.658,   38.000, 3800,  22.005,2465.475, 684.854,  17.154,1834.797, 509.666, 66,  0,   0.000,   0.000,   0.000,   0.157,  31.384,   8.718,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  88.423
14:04:44:798, 43322326063841,  129.784,   34.000, 3800,  20.093,2467.992, 685.553,  15.316,1836.716, 510.199, 64,  0,   0.000,   0.000,   0.000,   0.161,  31.404,   8.723,  24.000,  51.000, 105.000,   0.000,   0.000,  536,  47.119
14:04:44:906, 43322587914217,  129.892,   36.000, 3800,  20.989,2470.264, 686.184,  16.156,1838.465, 510.685, 65,  0,   0.000,   0.000,   0.000,   0.175,  31.423,   8.729,  24.000,  51.000, 105.000,   0.000,   0.000,   64,  54.977
14:04:45:030, 43322885808105,  130.015,   34.000, 3800,  20.714,2472.815, 686.893,  15.873,1840.419, 511.228, 65,  0,   0.000,   0.000,   0.000,   0.210,  31.449,   8.736,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  71.057
14:04:45:139, 43323150640224,  130.124,   33.000, 3800,  20.275,2475.034, 687.509,  15.504,1842.116, 511.699, 64,  0,   0.000,   0.000,   0.000,   0.125,  31.463,   8.740,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  89.463
14:04:45:249, 43323415534407,  130.234,   33.000, 3800,  20.485,2477.277, 688.133,  15.544,1843.818, 512.172, 64,  0,   0.000,   0.000,   0.000,   0.314,  31.497,   8.749,  24.000,  51.000, 105.000,   0.000,   0.000,  325,  53.879
14:04:45:356, 43323675106129,  130.341,   33.000, 3800,  19.855,2479.408, 688.724,  14.980,1845.426, 512.618, 65,  0,   0.000,   0.000,   0.000,   0.256,  31.525,   8.757,  24.000,  51.000, 105.000,   0.000,   0.000,   98,  63.305
14:04:45:463, 43323935030697,  130.449,   32.000, 3800,  20.037,2481.560, 689.322,  15.378,1847.078, 513.077, 65,  0,   0.000,   0.000,   0.000,   0.049,  31.530,   8.758,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  87.192
14:04:45:574, 43324201882340,  130.559,   27.000, 3800,  18.924,2483.648, 689.902,  14.248,1848.649, 513.514, 63,  0,   0.000,   0.000,   0.000,   0.087,  31.540,   8.761,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  83.804
14:04:45:698, 43324502310268,  130.683,   45.000, 1400,  19.784,2486.105, 690.585,  14.903,1850.500, 514.028, 64,  0,   0.000,   0.000,   0.000,   0.248,  31.570,   8.770,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  81.662
14:04:45:807, 43324765968650,  130.792,   46.000, 3600,  22.057,2488.509, 691.252,  17.294,1852.385, 514.551, 65,  0,   0.000,   0.000,   0.000,   0.119,  31.583,   8.773,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  85.360
14:04:45:930, 43325063414238,  130.915,   43.000, 3800,  22.913,2491.326, 692.035,  17.867,1854.582, 515.162, 66,  0,   0.000,   0.000,   0.000,   0.396,  31.632,   8.787,  24.000,  51.000, 105.000,   0.000,   0.000,  260,  64.066
14:04:46:037, 43325323062380,  131.022,   32.000, 3800,  16.098,2493.054, 692.515,  11.038,1855.767, 515.491, 60,  0,   0.000,   0.000,   0.000,   0.445,  31.680,   8.800,  24.000,  51.000, 105.000,   0.000,   0.000,  123,  59.248
14:04:46:144, 43325581856156,  131.129,   37.000, 2300,  12.301,2494.369, 692.880,   7.382,1856.556, 515.710, 60,  0,   0.000,   0.000,   0.000,   0.343,  31.717,   8.810,  24.000,  51.000, 105.000,   0.000,   0.000,  162,  73.758
14:04:46:253, 43325846175831,  131.239,   42.000, 3800,  20.318,2496.589, 693.497,  15.530,1858.253, 516.181, 63,  0,   0.000,   0.000,   0.000,   0.173,  31.735,   8.815,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  86.666
14:04:46:360, 43326104219745,  131.345,   32.000, 3800,  20.034,2498.726, 694.091,  15.292,1859.884, 516.634, 64,  0,   0.000,   0.000,   0.000,   0.144,  31.751,   8.820,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  88.207
14:04:46:468, 43326366273759,  131.454,   34.000, 3800,  20.019,2500.895, 694.693,  14.943,1861.503, 517.084, 65,  0,   0.000,   0.000,   0.000,   0.415,  31.796,   8.832,  24.000,  51.000, 105.000,   0.000,   0.000,   42,  90.278
14:04:46:579, 43326634029151,  131.564,   32.000, 3800,  19.833,2503.090, 695.303,  14.964,1863.159, 517.544, 66,  0,   0.000,   0.000,   0.000,   0.286,  31.827,   8.841,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  91.413
14:04:46:688, 43326897094928,  131.673,   31.000, 3800,  19.761,2505.239, 695.900,  15.024,1864.793, 517.998, 63,  0,   0.000,   0.000,   0.000,   0.121,  31.841,   8.845,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  90.767
14:04:46:797, 43327161844386,  131.782,   28.000, 3800,  16.167,2507.008, 696.391,  11.493,1866.051, 518.347, 60,  0,   0.000,   0.000,   0.000,   0.100,  31.852,   8.848,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  91.952
14:04:46:906, 43327424688894,  131.891,   30.000, 3800,  16.693,2508.822, 696.895,  11.872,1867.340, 518.706, 62,  0,   0.000,   0.000,   0.000,   0.257,  31.879,   8.855,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  88.695
14:04:47:031, 43327726951162,  132.016,   47.000, 3800,  20.139,2511.338, 697.594,  15.169,1869.236, 519.232, 66,  0,   0.000,   0.000,   0.000,   0.333,  31.921,   8.867,  24.000,  51.000, 105.000,   0.000,   0.000,   67,  92.712
14:04:47:156, 43328029136717,  132.141,   48.000, 3800,  22.052,2514.092, 698.359,  17.069,1871.368, 519.824, 67,  0,   0.000,   0.000,   0.000,   0.337,  31.963,   8.879,  24.000,  51.000, 105.000,   0.000,   0.000,   45,  89.148
14:04:47:265, 43328293716521,  132.250,   44.000, 3800,  23.532,2516.666, 699.074,  18.694,1873.412, 520.392, 66,  0,   0.000,   0.000,   0.000,   0.190,  31.984,   8.884,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  87.217
14:04:47:373, 43328554045735,  132.358,   34.000, 3800,  20.515,2518.874, 699.687,  15.635,1875.095, 520.860, 65,  0,   0.000,   0.000,   0.000,   0.239,  32.010,   8.892,  24.000,  51.000, 105.000,   0.000,   0.000,   66,  91.682
14:04:47:481, 43328817267561,  132.467,   31.000, 3800,  19.958,2521.045, 700.290,  15.286,1876.758, 521.322, 65,  0,   0.000,   0.000,   0.000,   0.031,  32.013,   8.893,  24.000,  51.000, 105.000,   0.000,   0.000,    6,  85.067
14:04:47:589, 43329077630334,  132.574,   33.000, 3800,  20.467,2523.248, 700.902,  15.774,1878.456, 521.793, 66,  0,   0.000,   0.000,   0.000,   0.098,  32.024,   8.895,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  89.784
14:04:47:698, 43329341683932,  132.683,   34.000, 3800,  20.929,2525.532, 701.537,  16.049,1880.207, 522.280, 64,  0,   0.000,   0.000,   0.000,   0.209,  32.047,   8.902,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  89.960
14:04:47:808, 43329607276981,  132.793,   33.000, 3800,  20.772,2527.813, 702.170,  15.939,1881.957, 522.766, 65,  0,   0.000,   0.000,   0.000,   0.213,  32.070,   8.908,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  91.264
14:04:47:918, 43329872929002,  132.903,   34.000, 3800,  20.594,2530.074, 702.798,  15.803,1883.693, 523.248, 64,  0,   0.000,   0.000,   0.000,   0.141,  32.085,   8.913,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  69.435
14:04:48:025, 43330131870730,  133.010,   33.000, 3800,  20.655,2532.285, 703.413,  15.915,1885.396, 523.721, 64,  0,   0.000,   0.000,   0.000,   0.121,  32.098,   8.916,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  80.669
14:04:48:134, 43330396403476,  133.119,   32.000, 3700,  20.054,2534.478, 704.022,  15.310,1887.070, 524.186, 66,  0,   0.000,   0.000,   0.000,   0.118,  32.111,   8.920,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  69.726
14:04:48:257, 43330694984771,  133.243,   46.000, 1400,  18.501,2536.761, 704.656,  13.769,1888.769, 524.658, 64,  0,   0.000,   0.000,   0.000,   0.135,  32.128,   8.924,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  90.280
14:04:48:383, 43330997948533,  133.368,   49.000, 3500,  19.402,2539.191, 705.331,  14.437,1890.577, 525.160, 66,  0,   0.000,   0.000,   0.000,   0.345,  32.171,   8.936,  24.000,  51.000, 105.000,   0.000,   0.000,   54,  86.698
14:04:48:507, 43331298982220,  133.493,   48.000, 3800,  21.932,2541.920, 706.089,  17.142,1892.711, 525.753, 67,  0,   0.000,   0.000,   0.000,   0.121,  32.186,   8.941,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  89.717
14:04:48:632, 43331600510327,  133.617,   40.000, 3800,  22.439,2544.717, 706.866,  17.599,1894.904, 526.362, 66,  0,   0.000,   0.000,   0.000,   0.208,  32.212,   8.948,  24.000,  51.000, 105.000,   0.000,   0.000,   70,  82.933
14:04:48:755, 43331898646481,  133.740,   36.000, 3800,  21.550,2547.373, 707.604,  16.639,1896.955, 526.932, 66,  0,   0.000,   0.000,   0.000,   0.222,  32.239,   8.955,  24.000,  51.000, 105.000,   0.000,   0.000,   58,  92.579
14:04:48:864, 43332163182771,  133.850,   39.000, 3800,  21.706,2549.746, 708.263,  16.995,1898.813, 527.448, 65,  0,   0.000,   0.000,   0.000,   0.110,  32.251,   8.959,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  88.958
14:04:48:974, 43332427763693,  133.959,   34.000, 3800,  19.991,2551.933, 708.870,  15.075,1900.462, 527.906, 65,  0,   0.000,   0.000,   0.000,   0.282,  32.282,   8.967,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  89.568
14:04:49:083, 43332692134113,  134.068,   32.000, 3800,  19.945,2554.112, 709.476,  15.012,1902.102, 528.362, 65,  0,   0.000,   0.000,   0.000,   0.289,  32.314,   8.976,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  74.998
14:04:49:190, 43332950254372,  134.175,   31.000, 3800,  19.529,2556.196, 710.054,  14.746,1903.676, 528.799, 66,  0,   0.000,   0.000,   0.000,   0.204,  32.336,   8.982,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  90.771
14:04:49:299, 43333214432067,  134.284,   33.000, 3800,  20.622,2558.448, 710.680,  15.606,1905.380, 529.272, 64,  0,   0.000,   0.000,   0.000,   0.355,  32.374,   8.993,  24.000,  51.000, 105.000,   0.000,   0.000,  113,  76.755
14:04:49:423, 43333513441849,  134.408,   31.000, 3100,  19.911,2560.909, 711.364,  14.916,1907.223, 529.784, 63,  0,   0.000,   0.000,   0.000,   0.374,  32.421,   9.006,  24.000,  51.000, 105.000,   0.000,   0.000,  185,  72.129
14:04:49:531, 43333775429562,  134.516,   32.000, 3800,  19.055,2562.973, 711.937,  13.934,1908.732, 530.203, 62,  0,   0.000,   0.000,   0.000,   0.542,  32.479,   9.022,  24.000,  51.000, 105.000,   0.000,   0.000,  134,  71.768
14:04:49:638, 43334035036225,  134.624,   41.000, 1500,  19.597,2565.076, 712.521,  14.520,1910.290, 530.636, 63,  0,   0.000,   0.000,   0.000,   0.394,  32.522,   9.034,  24.000,  51.000, 105.000,   0.000,   0.000,  153,  76.604
14:04:49:762, 43334333520863,  134.747,   46.000, 3800,  20.692,2567.629, 713.230,  15.865,1912.248, 531.180, 67,  0,   0.000,   0.000,   0.000,   0.217,  32.548,   9.041,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  88.349
14:04:49:886, 43334634358196,  134.871,   49.000, 3800,  24.488,2570.674, 714.076,  19.407,1914.661, 531.850, 71,  0,   0.000,   0.000,   0.000,   0.361,  32.593,   9.054,  24.000,  51.000, 105.000,   0.000,   0.000,   55,  85.729
14:04:49:994, 43334896578563,  134.980,   33.000, 3800,  20.631,2572.910, 714.697,  15.933,1916.388, 532.330, 65,  0,   0.000,   0.000,   0.000,   0.103,  32.604,   9.057,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  91.000
14:04:50:102, 43335157591686,  135.088,   33.000, 3800,  20.670,2575.140, 715.317,  15.838,1918.097, 532.805, 65,  0,   0.000,   0.000,   0.000,   0.166,  32.622,   9.062,  24.000,  51.000, 105.000,   0.000,   0.000,  255,  60.375
14:04:50:211, 43335420480304,  135.196,   32.000, 3800,  19.570,2577.267, 715.907,  14.834,1919.709, 533.253, 65,  0,   0.000,   0.000,   0.000,   0.154,  32.639,   9.066,  24.000,  51.000, 105.000,   0.000,   0.000,   76,  60.199
14:04:50:320, 43335684075938,  135.305,   31.000, 3800,  19.028,2579.340, 716.483,  14.177,1921.254, 533.682, 64,  0,   0.000,   0.000,   0.000,   0.249,  32.666,   9.074,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  89.393
14:04:50:429, 43335948922044,  135.415,   31.000, 3800,  19.089,2581.430, 717.064,  14.288,1922.818, 534.116, 64,  0,   0.000,   0.000,   0.000,   0.190,  32.687,   9.080,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  89.144
14:04:50:539, 43336213176588,  135.524,   31.000, 3200,  18.500,2583.450, 717.625,  13.566,1924.300, 534.528, 65,  0,   0.000,   0.000,   0.000,   0.353,  32.725,   9.090,  24.000,  51.000, 105.000,   0.000,   0.000,   63,  93.265
14:04:50:646, 43336473337748,  135.631,   34.000, 3800,  19.893,2585.590, 718.219,  14.894,1925.902, 534.973, 65,  0,   0.000,   0.000,   0.000,   0.343,  32.762,   9.101,  24.000,  51.000, 105.000,   0.000,   0.000,   78,  89.311
14:04:50:752, 43336729934739,  135.737,   34.000, 3400,  20.147,2587.727, 718.813,  15.097,1927.503, 535.417, 64,  0,   0.000,   0.000,   0.000,   0.409,  32.806,   9.113,  24.000,  51.000, 105.000,   0.000,   0.000,   60,  83.594
14:04:50:876, 43337028957566,  135.861,   34.000, 3800,  16.315,2589.743, 719.373,  11.511,1928.926, 535.813, 65,  0,   0.000,   0.000,   0.000,   0.242,  32.836,   9.121,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  92.090
14:04:51:001, 43337330973831,  135.986,   44.000, 3800,  19.990,2592.239, 720.066,  14.729,1930.764, 536.323, 66,  0,   0.000,   0.000,   0.000,   0.618,  32.913,   9.142,  24.000,  51.000, 105.000,   0.000,   0.000,  341,  61.197
14:04:51:125, 43337631411343,  136.110,   45.000, 3800,  20.539,2594.790, 720.775,  15.435,1932.681, 536.856, 68,  0,   0.000,   0.000,   0.000,   0.493,  32.974,   9.159,  24.000,  51.000, 105.000,   0.000,   0.000,  129,  73.865
14:04:51:233, 43337893168030,  136.218,   59.000, 3800,  26.890,2597.699, 721.583,  21.735,1935.033, 537.509, 67,  0,   0.000,   0.000,   0.000,   0.373,  33.015,   9.171,  24.000,  51.000, 105.000,   0.000,   0.000,  125,  75.834
14:04:51:340, 43338151802498,  136.325,   51.000, 3800,  25.061,2600.378, 722.327,  20.174,1937.190, 538.108, 67,  0,   0.000,   0.000,   0.000,   0.146,  33.030,   9.175,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  89.150
14:04:51:463, 43338450298272,  136.449,   42.000, 3800,  22.742,2603.184, 723.107,  17.937,1939.403, 538.723, 66,  0,   0.000,   0.000,   0.000,   0.161,  33.050,   9.181,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  90.051
14:04:51:571, 43338711092358,  136.556,   44.000, 3800,  15.788,2604.886, 723.580,  10.847,1940.572, 539.048, 66,  0,   0.000,   0.000,   0.000,   0.440,  33.098,   9.194,  24.000,  51.000, 105.000,   0.000,   0.000,  299,  56.347
14:04:51:695, 43339011440266,  136.681,   48.000, 3800,  23.635,2607.821, 724.395,  18.683,1942.892, 539.692, 65,  0,   0.000,   0.000,   0.000,   0.278,  33.132,   9.203,  24.000,  51.000, 105.000,   0.000,   0.000,  111,  69.051
14:04:51:804, 43339274412604,  136.789,   58.000, 3800,  26.411,2610.692, 725.192,  21.423,1945.220, 540.339, 69,  0,   0.000,   0.000,   0.000,   0.254,  33.160,   9.211,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  85.845
14:04:51:928, 43339574797944,  136.913,   62.000, 3800,  26.868,2614.028, 726.119,  21.859,1947.935, 541.093, 73,  0,   0.000,   0.000,   0.000,   0.302,  33.197,   9.221,  24.000,  51.000, 105.000,   0.000,   0.000,   45,  91.454
14:04:52:054, 43339879501876,  137.039,   54.000, 3800,  26.105,2617.316, 727.032,  21.207,1950.606, 541.835, 67,  0,   0.000,   0.000,   0.000,   0.191,  33.221,   9.228,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  89.789
14:04:52:164, 43340145087228,  137.149,   31.000, 3800,  19.065,2619.409, 727.614,  14.273,1952.173, 542.270, 67,  0,   0.000,   0.000,   0.000,   0.162,  33.239,   9.233,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  83.605
14:04:52:273, 43340410195220,  137.259,   37.000, 3800,  21.101,2621.721, 728.256,  16.193,1953.947, 542.763, 67,  0,   0.000,   0.000,   0.000,   0.222,  33.263,   9.240,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  91.397
14:04:52:399, 43340712943573,  137.384,   48.000, 3800,  22.192,2624.498, 729.027,  17.460,1956.132, 543.370, 67,  0,   0.000,   0.000,   0.000,   0.123,  33.279,   9.244,  24.000,  51.000, 105.000,   0.000,   0.000,   20,  89.245
14:04:52:523, 43341014563207,  137.509,   49.000, 3800,  24.727,2627.581, 729.884,  19.780,1958.598, 544.055, 66,  0,   0.000,   0.000,   0.000,   0.229,  33.307,   9.252,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  90.707
14:04:52:632, 43341278744326,  137.618,   32.000, 3800,  19.947,2629.760, 730.489,  15.259,1960.265, 544.518, 64,  0,   0.000,   0.000,   0.000,   0.077,  33.316,   9.254,  24.000,  51.000, 105.000,   0.000,   0.000,   60,  87.861
